...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,recombinant_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,recombinant_95_CI,other_95_CI,X23A_95_CI
1094,NA,NA,MT,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,0.65961289368441,0.469246472028541,MT,2023-08-08,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1096,NA,NA,MT,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,NA,NA,NC,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,1.03123476212097,0.3842401791268205,NC,2023-08-07,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1137,1.00744124678895,0.2999490181914225,NC,2023-08-08,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1138,1.90279078043154,0.4036821258410325,NC,2023-08-09,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1139,1.09377371766898,0.44652953380711,NC,2023-08-10,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0
1140,1.40312478800615,0.3921287656933145,NC,2023-08-11,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
1141,NA,NA,NC,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,NA,NA,NC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,1.92450848637388,0.403540131147452,NC,2023-08-14,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
1144,1.25212557486563,0.3997364469216755,NC,2023-08-15,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1
1145,1.7077069906468,0.383909391536139,NC,2023-08-16,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0
1146,2.42234288008201,0.4194530662439395,NC,2023-08-17,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
1147,1.30467050884495,0.4223266134735725,NC,2023-08-18,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1148,1.38546823611075,0.320121349733052,NC,2023-08-19,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1149,0.926716429652267,0.4357965187341895,NC,2023-08-20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
1150,1.68104530804944,0.400158763285488,NC,2023-08-21,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1
1151,0.881944254663893,0.379234155025498,NC,2023-08-22,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
1152,2.27976866241141,0.388838076690029,NC,2023-08-23,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
1153,3.02000716105092,0.368668812945149,NC,2023-08-24,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
1154,3.01791204787478,0.4154818488672525,NC,2023-08-25,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
1155,0.748443780346505,0.39944134860537,NC,2023-08-26,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1156,1.05476139697666,0.3649489804858335,NC,2023-08-27,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
1157,2.45384829159481,0.3847723648560795,NC,2023-08-28,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
1158,2.7740101299837,0.461436468089237,NC,2023-08-29,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0
1159,2.66269778572787,0.4406388982439395,NC,2023-08-30,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
1160,2.91666354880165,0.439646125363891,NC,2023-08-31,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0
1161,1.17799332126647,0.406578476183962,NC,2023-09-01,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
1162,0.994394573184927,0.377376264063295,NC,2023-09-02,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
1163,0.814431884892718,0.4198413724827785,NC,2023-09-03,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0
1164,0.99607359219784,0.349218495143003,NC,2023-09-04,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
1165,3.91094772266698,0.402023358815022,NC,2023-09-05,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
1166,3.51935718930689,0.443312318136462,NC,2023-09-06,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1
1167,4.90529706828994,0.391929171782803,NC,2023-09-07,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1
1168,1.20092086368341,0.3192587529010895,NC,2023-09-08,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
1169,0.675417264142545,0.286535968869718,NC,2023-09-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1170,NA,NA,NC,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,1.55101639065812,0.3847505612563665,NC,2023-09-11,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0
1172,4.9256452813305,0.4754072948000355,NC,2023-09-12,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
1173,2.41567557501423,0.429738580246939,NC,2023-09-13,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
1174,3.31793824675774,0.434926311486729,NC,2023-09-14,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0
1175,1.302140607566,0.4085081265606635,NC,2023-09-15,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1176,NA,NA,NC,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,0.585777779396264,0.4192026936229485,ND,2023-08-06,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
1178,0.578160754443572,0.414798760075756,ND,2023-08-07,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
1179,NA,NA,ND,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,NA,NA,ND,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,NA,NA,ND,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,0.433344408835561,0.3006995196200555,ND,2023-08-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1183,NA,NA,ND,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,NA,NA,ND,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,NA,NA,ND,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,NA,NA,ND,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,0.514550008218438,0.368261193263628,ND,2023-08-17,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
1189,1.3386021793788,0.4378220451211565,ND,2023-08-18,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1190,NA,NA,ND,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,0.437515617564884,0.3100640716756585,ND,2023-08-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1193,NA,NA,ND,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,0.682282929469994,0.3809849223215375,ND,2023-08-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1195,0.74142362086883,0.525444119807245,ND,2023-08-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1196,1.25512956716916,0.507065166613745,ND,2023-08-25,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0
1197,NA,NA,ND,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,0.934172775650184,0.4719330852025185,ND,2023-08-28,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1200,0.688524623232059,0.385847371707213,ND,2023-08-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1201,0.427075101049748,0.302696470225855,ND,2023-08-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1202,0.689845908708499,0.487071537200218,ND,2023-08-31,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1203,NA,NA,ND,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,NA,NA,ND,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,NA,NA,ND,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,0.708886031561837,0.4958541726497685,ND,2023-09-05,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1208,1.11690427114534,0.4707277288871115,ND,2023-09-06,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0
1209,0.367469266183783,0.2614028824706125,ND,2023-09-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1210,0.870415849996721,0.612946856403865,ND,2023-09-08,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
1211,NA,NA,ND,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,0.424560903501256,0.302720484077937,ND,2023-09-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1214,NA,NA,ND,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,NA,NA,ND,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,NA,NA,ND,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,0.306504159927141,0.2210518495881965,ND,2023-09-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1218,NA,NA,ND,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,NA,NA,NE,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,NA,NA,NE,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,NA,NA,NE,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,NE,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,NA,NA,NE,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,NA,NA,NE,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,NA,NA,NE,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,0.86859160269217806,0.3200083209505725,NE,2023-09-05,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1250,NA,NA,NE,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,NA,NA,NE,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,NA,NA,NE,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,NA,NA,NE,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,0.326240358734919,0.2359841454016685,NE,2023-09-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1257,NA,NA,NE,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,0.750321597889804,0.52177196842842,NE,2023-09-16,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1261,NA,NA,NH,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,NA,NA,NH,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,NA,NA,NH,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,NA,NA,NH,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,NA,NA,NH,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,NA,NA,NH,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,NA,NA,NH,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,0.787995425133228,0.4010387859036295,NH,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1270,NA,NA,NH,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,NA,NA,NH,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,0.79694469782076,0.56532848182461,NH,2023-08-19,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
1275,NA,NA,NH,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,0.440415038210712,0.3100640716756585,NH,2023-08-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1277,0.794455964792492,0.566372997262835,NH,2023-08-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1278,0.764099545400837,0.5362728628345,NH,2023-08-23,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1279,NA,NA,NH,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,NA,NA,NH,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,0.455901581784618,0.3252594110316395,NH,2023-08-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1285,0.416857903034973,0.302696470225855,NH,2023-08-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1286,NA,NA,NH,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
