"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"458",1.45323047938324,0.973116758806901,"GA",2024-06-11,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"459",0.61793070139967,0.735995215461022,"GA",2024-06-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"460",0.710160138852511,1.0042232729704,"GA",2024-06-13,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"461",NA,NA,"GA",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",NA,NA,"GA",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",NA,NA,"IA",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",NA,NA,"IA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",0.61314571072442,0.891067499454554,"IA",2024-05-07,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"508",0.18983258749453,0.261169237267689,"IA",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"509",0.325911769450627,0.464636311180583,"IA",2024-05-09,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"510",0.207079204725541,0.295759698700078,"IA",2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"511",0.563726696600975,0.7860546871171,"IA",2024-05-11,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"512",NA,NA,"IA",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",0.244470898169265,0.352644125661693,"IA",2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"514",0.513614830971712,0.713116364804858,"IA",2024-05-14,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"515",0.479964453636272,0.690243838426572,"IA",2024-05-15,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"516",NA,NA,"IA",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",0.449049929007837,0.646982602074576,"IA",2024-05-17,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"518",0.804301114847264,0.458794269416084,"IA",2024-05-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"519",0.340436757635651,0.481344928914408,"IA",2024-05-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"520",1.42008871196544,0.504214279445545,"IA",2024-05-20,0,1,1,1,1,1,0,0,0,1,1,1,1,0
"521",NA,NA,"IA",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",0.789441126985645,0.813098442122804,"IA",2024-05-22,1,0,1,1,1,1,1,0,0,1,1,1,1,0
"523",0.405217157449329,0.574144026691412,"IA",2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"524",0.756258480490004,1.05210344873237,"IA",2024-05-24,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"525",0.443976027718862,0.621249459389938,"IA",2024-05-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"526",NA,NA,"IA",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",0.737956831650834,1.02030537814951,"IA",2024-05-27,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"528",NA,NA,"IA",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",NA,NA,"IA",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",3.20469375360132,0.992336325808613,"IA",2024-05-30,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"531",0.304585666019957,0.45585818714693,"IA",2024-05-31,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"532",NA,NA,"IA",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",0.567972858677061,0.803113379363764,"IA",2024-06-02,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"534",1.06237014811651,0.918695629909715,"IA",2024-06-03,0,1,1,1,1,1,1,0,0,1,0,1,1,0
"535",NA,NA,"IA",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",0.67532960031267,0.945841782517775,"IA",2024-06-05,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"537",0.624319001957996,0.884470597795944,"IA",2024-06-06,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"538",NA,NA,"IA",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",NA,NA,"IA",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",NA,NA,"IA",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",1.64642916991078,0.764282795536459,"IA",2024-06-10,1,0,1,1,1,1,1,0,0,0,1,1,1,0
"542",0.697277346260975,0.973116758806901,"IA",2024-06-11,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"543",0.692856910648922,0.988982134306638,"IA",2024-06-12,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"544",2.14644897421682,0.857734843020939,"IA",2024-06-13,0,1,1,1,1,1,0,0,0,1,0,1,1,0
"545",0.731475347756013,0.601355891794276,"IA",2024-06-14,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"546",0.657797956572447,0.745035661636705,"IA",2024-06-15,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"547",NA,NA,"ID",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.388588112354867,0.397348093382072,"IL",2024-05-05,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"590",1.35427940010585,0.859550056951248,"IL",2024-05-06,1,1,1,0,1,1,0,0,1,1,0,1,1,0
"591",0.754570707782602,0.636488827283934,"IL",2024-05-07,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"592",0.658235487305844,0.586513457060503,"IL",2024-05-08,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"593",0.860333929704696,0.594715506209022,"IL",2024-05-09,1,1,0,1,1,1,1,0,0,0,1,1,1,0
"594",1.4222617880384,0.732381291835995,"IL",2024-05-10,1,1,1,0,1,1,1,1,0,1,0,0,1,1
"595",0.84798617435991,0.54615354981144,"IL",2024-05-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"596",1.11352590517878,0.554354892791223,"IL",2024-05-12,0,1,1,1,1,1,1,1,0,1,1,1,1,0
"597",0.713260643045783,0.602889398900511,"IL",2024-05-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"598",0.811063551386523,0.809204959842442,"IL",2024-05-14,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"599",3.22700995048878,0.922770352726232,"IL",2024-05-15,1,0,1,1,1,1,0,0,0,0,1,0,1,0
"600",0.470428496438091,0.66818300256965,"IL",2024-05-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"601",1.31759738463221,1.21752259085545,"IL",2024-05-17,1,0,1,1,0,1,1,1,1,1,1,0,1,0
"602",0.472274917139946,0.514758423989005,"IL",2024-05-18,1,1,1,1,1,1,1,0,1,1,1,0,1,0
"603",0.72163510711575,0.685316109094761,"IL",2024-05-19,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"604",0.742535801334042,0.695717764552476,"IL",2024-05-20,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"605",0.972230128583644,0.648306090963704,"IL",2024-05-21,1,1,1,1,1,1,1,0,0,1,1,0,1,0
"606",2.22072290551856,0.868809399315673,"IL",2024-05-22,0,1,1,0,1,0,1,0,1,1,0,0,0,1
"607",0.586787805521812,0.725898514679973,"IL",2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"608",1.01517865527043,0.701189951006844,"IL",2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"609",1.28343169570923,0.827492833804442,"IL",2024-05-25,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"610",0.636796363383787,0.66904696734305,"IL",2024-05-26,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"611",2.4225322633148,0.974630240428531,"IL",2024-05-27,0,1,1,0,1,1,1,0,0,1,0,1,1,0
"612",0.938259985323209,0.780696555700509,"IL",2024-05-28,1,1,0,1,1,1,1,0,0,0,1,1,1,0
"613",0.808298034646233,0.633128919889786,"IL",2024-05-29,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"614",0.692306377999548,0.735760531829786,"IL",2024-05-30,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"615",0.5920583600546,0.733064266519833,"IL",2024-05-31,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"616",0.727908880483353,0.801022715725005,"IL",2024-06-01,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"617",1.24616595967012,0.803113379363764,"IL",2024-06-02,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"618",1.34567992441125,0.863970621827428,"IL",2024-06-03,1,1,1,1,1,0,1,1,0,1,0,1,0,1
"619",1.22486264840972,0.781696349657035,"IL",2024-06-04,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"620",2.45098952987988,0.919320440433579,"IL",2024-06-05,0,0,1,1,1,1,1,0,0,0,0,1,1,1
"621",NA,NA,"IL",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",1.55157598912837,0.919571780140727,"IL",2024-06-07,0,1,1,0,1,1,1,0,1,0,0,1,1,1
"623",1.52103752342659,0.919881679202882,"IL",2024-06-08,0,1,1,1,1,1,0,0,0,1,0,1,1,0
"624",0.65385794915329,0.756702739532284,"IL",2024-06-09,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"625",1.65115258204133,0.702677680059466,"IL",2024-06-10,1,1,1,1,1,1,0,0,0,0,0,1,1,0
"626",1.81620857070694,0.732436613587477,"IL",2024-06-11,1,1,1,1,1,1,0,0,0,1,0,1,0,0
"627",0.61479264780341,0.662913072965711,"IL",2024-06-12,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"628",1.5728059974174,0.636177185854754,"IL",2024-06-13,0,0,1,1,1,1,1,0,0,1,0,1,1,0
"629",1.95628683697389,1.00650949490059,"IL",2024-06-14,0,1,1,1,1,0,0,0,0,1,0,1,0,0
"630",0.692392610568135,0.769063227486286,"IL",2024-06-15,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"631",NA,NA,"IN",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",NA,NA,"IN",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",NA,NA,"IN",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",NA,NA,"IN",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",NA,NA,"IN",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,"IN",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",NA,NA,"IN",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",NA,NA,"IN",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",NA,NA,"IN",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",NA,NA,"IN",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",NA,NA,"IN",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",NA,NA,"IN",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",NA,NA,"IN",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",0.7940781856834,1.10073660496523,"IN",2024-05-20,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"647",NA,NA,"IN",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",NA,NA,"IN",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",NA,NA,"IN",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",NA,NA,"IN",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",NA,NA,"IN",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",NA,NA,"IN",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",NA,NA,"IN",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",NA,NA,"IN",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",NA,NA,"IN",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",NA,NA,"IN",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",NA,NA,"IN",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",NA,NA,"IN",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",NA,NA,"IN",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",0.293571855660954,0.438180519467883,"IN",2024-06-04,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"662",NA,NA,"IN",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",NA,NA,"IN",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",NA,NA,"IN",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",NA,NA,"IN",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,"IN",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",0.566122534232655,0.697215510542551,"IN",2024-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"668",0.296096283450911,0.440399131964404,"IN",2024-06-11,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"669",NA,NA,"IN",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",NA,NA,"IN",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",NA,NA,"IN",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",NA,NA,"IN",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",NA,NA,"KS",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",0.175505854577674,0.244923512348222,"KS",2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"676",0.179632303477419,0.261169237267689,"KS",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"677",NA,NA,"KS",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",NA,NA,"KS",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",NA,NA,"KS",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",NA,NA,"KS",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",NA,NA,"KS",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",NA,NA,"KS",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
