"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"457",NA,NA,"GA",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",NA,NA,"GA",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",NA,NA,"GA",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",NA,NA,"GA",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",NA,NA,"GA",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",NA,NA,"GA",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",NA,NA,"IA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",NA,NA,"IA",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",0.0807531923845364,0.118972895826139,"IA",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"508",0.0906397896895512,0.12939425613899,"IA",2024-04-24,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"509",0.101296652552593,0.140573453444293,"IA",2024-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"510",0.326278226364889,0.152539650405005,"IA",2024-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"511",NA,NA,"IA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",0.126369612485168,0.178935901779927,"IA",2024-04-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"513",0.999660964312802,0.193408712276237,"IA",2024-04-29,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"514",0.416199803680885,0.208752824058809,"IA",2024-04-30,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"515",0.286901538053958,0.453280012999829,"IA",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"516",0.165993924875017,0.242089286176881,"IA",2024-05-02,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"517",0.512684286351118,0.26008423839812,"IA",2024-05-03,1,1,1,1,1,1,1,0,1,1,1,0,1,0
"518",0.3027372718064,0.548072474838157,"IA",2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"519",NA,NA,"IA",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",NA,NA,"IA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",0.535871851306075,0.729054414991172,"IA",2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"522",0.254268668728966,0.362771464346919,"IA",2024-05-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"523",0.37553993315271,0.481774248652767,"IA",2024-05-09,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"524",0.278082455336907,0.409176165535009,"IA",2024-05-10,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"525",0.447319568008309,0.622804501107835,"IA",2024-05-11,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"526",NA,NA,"IA",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",0.32778336463571,0.483177861700406,"IA",2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"528",0.387388336784724,0.554204193229021,"IA",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"529",0.380108927028406,0.533758258054576,"IA",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"530",NA,NA,"IA",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",0.337397358130269,0.496732172651088,"IA",2024-05-17,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"532",0.998001942993451,0.613187632428482,"IA",2024-05-18,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"533",0.446571844999966,0.639416961748779,"IA",2024-05-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"534",1.70737895089574,0.665513944023257,"IA",2024-05-20,0,1,1,1,1,1,0,0,1,0,1,1,1,0
"535",NA,NA,"IA",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",0.883243362497498,0.899248410320864,"IA",2024-05-22,1,0,1,1,1,1,1,1,0,0,0,1,1,0
"537",0.519485387011718,0.742157750283756,"IA",2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"538",0.770553591593968,1.06363573168123,"IA",2024-05-24,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"539",0.559213502690251,0.791098171702942,"IA",2024-05-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"540",NA,NA,"IA",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",0.742237175292367,1.03932011316172,"IA",2024-05-27,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"542",NA,NA,"IA",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",NA,NA,"IA",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",3.21138035296998,1.01763406033911,"IA",2024-05-30,0,0,1,1,1,1,1,0,0,0,1,1,1,0
"545",0.265779080194224,0.383639264914191,"IA",2024-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"546",NA,NA,"IA",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",NA,NA,"ID",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.217700079297068,0.100277164821869,"IL",2024-04-21,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"590",0.536767034291627,0.6498979629977,"IL",2024-04-22,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"591",1.28758822739102,0.56528520254764,"IL",2024-04-23,0,1,1,1,1,1,1,0,0,1,1,1,1,0
"592",1.54849756042749,0.881640589539871,"IL",2024-04-24,1,0,1,0,1,1,0,1,0,1,0,0,1,0
"593",0.0981094535892894,0.140573453444293,"IL",2024-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"594",0.532411611029633,0.457565624696575,"IL",2024-04-26,1,1,1,1,1,1,1,0,1,0,1,1,1,0
"595",0.91215754517973,0.165319368655153,"IL",2024-04-27,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"596",1.57160688443533,0.902810313078876,"IL",2024-04-28,0,0,1,1,1,1,0,0,0,1,1,1,1,0
"597",1.04135064524387,0.59251512585877,"IL",2024-04-29,1,1,1,0,1,1,1,0,0,1,0,1,1,0
"598",0.85176249040948,0.698706205002987,"IL",2024-04-30,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"599",2.0925333610029,0.860845529964343,"IL",2024-05-01,1,1,0,0,1,1,0,1,0,0,0,1,1,0
"600",0.774588085907715,0.533413439362073,"IL",2024-05-02,1,0,1,1,1,1,1,0,0,1,1,1,1,0
"601",1.65454381113383,0.798231125343826,"IL",2024-05-03,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"602",0.88437393485264,0.702353782702637,"IL",2024-05-04,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"603",0.487353567517956,0.420808977020552,"IL",2024-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"604",1.14259590742551,0.792296093494455,"IL",2024-05-06,1,1,1,0,1,1,0,0,1,1,0,1,1,1
"605",0.668849339568939,0.625071968383289,"IL",2024-05-07,1,1,1,1,1,1,1,0,1,0,1,1,1,0
"606",0.773907045112483,0.608839607250737,"IL",2024-05-08,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"607",0.908531129601528,0.601685625158531,"IL",2024-05-09,1,1,0,1,1,1,1,0,0,0,0,1,1,0
"608",1.35470796452705,0.724331485213341,"IL",2024-05-10,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"609",1.14730819100253,0.594377665142667,"IL",2024-05-11,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"610",1.37150816991412,0.642555228489263,"IL",2024-05-12,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"611",0.747950782598832,0.605378947055398,"IL",2024-05-13,1,1,1,1,1,1,1,0,1,0,1,0,1,0
"612",0.857564296392875,0.86237635099625,"IL",2024-05-14,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"613",3.04892224454502,0.890012499990239,"IL",2024-05-15,1,0,1,1,1,1,0,1,0,0,0,1,1,0
"614",0.37269940962452,0.514591193790178,"IL",2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"615",1.30595717927121,1.21331732088007,"IL",2024-05-17,1,0,1,1,0,1,1,0,0,1,1,0,1,0
"616",0.639190923657279,0.568859238237776,"IL",2024-05-18,1,1,1,1,1,1,1,0,1,0,1,1,1,0
"617",0.838123334059676,0.723073662719748,"IL",2024-05-19,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"618",0.650527969737362,0.667203462560855,"IL",2024-05-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"619",1.31248700279589,0.720780162885214,"IL",2024-05-21,1,1,1,1,1,1,0,0,0,0,0,1,1,0
"620",2.4881675799752,0.944712881128635,"IL",2024-05-22,0,1,1,0,1,0,1,0,1,1,0,1,0,0
"621",0.62163797235218,0.744091092322752,"IL",2024-05-23,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"622",0.845200957955001,0.627342472818325,"IL",2024-05-24,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"623",1.2466802666431,0.833494307280406,"IL",2024-05-25,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"624",0.639089098081386,0.663446800479665,"IL",2024-05-26,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"625",2.39067667612588,1.0020851057219,"IL",2024-05-27,0,1,1,0,1,1,1,0,0,0,0,1,1,0
"626",0.785244948892397,0.758457223529918,"IL",2024-05-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"627",1.0352669387516,0.716074713623299,"IL",2024-05-29,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"628",0.933723837424297,0.765841416700605,"IL",2024-05-30,1,1,1,1,1,1,1,0,1,0,1,1,1,0
"629",0.718559377134802,0.772271542971244,"IL",2024-05-31,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"630",0.821970236267011,0.827178900910384,"IL",2024-06-01,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"631",NA,NA,"IN",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",NA,NA,"IN",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",NA,NA,"IN",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",NA,NA,"IN",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",NA,NA,"IN",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",0.103994576048324,0.152539650405005,"IN",2024-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"637",NA,NA,"IN",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",NA,NA,"IN",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",NA,NA,"IN",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",NA,NA,"IN",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",NA,NA,"IN",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",NA,NA,"IN",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",NA,NA,"IN",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",NA,NA,"IN",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",NA,NA,"IN",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",NA,NA,"IN",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",NA,NA,"IN",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",NA,NA,"IN",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",NA,NA,"IN",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",NA,NA,"IN",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",NA,NA,"IN",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",NA,NA,"IN",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",NA,NA,"IN",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",NA,NA,"IN",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",NA,NA,"IN",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",NA,NA,"IN",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",NA,NA,"IN",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",0.795866515298419,1.10094497876709,"IN",2024-05-20,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"661",NA,NA,"IN",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",NA,NA,"IN",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",NA,NA,"IN",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",NA,NA,"IN",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",NA,NA,"IN",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,"IN",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",NA,NA,"IN",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",NA,NA,"IN",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",NA,NA,"IN",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",NA,NA,"IN",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",NA,NA,"IN",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",NA,NA,"IN",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",NA,NA,"KS",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",NA,NA,"KS",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",NA,NA,"KS",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",NA,NA,"KS",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",NA,NA,"KS",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",0.143858159228575,0.208752824058809,"KS",2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"683",NA,NA,"KS",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",NA,NA,"KS",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
